workflow_id,request_id,step_id,node_id,source_node,target_node,agent_name,guardrail_type,policy_id,text_hash,trust_boundary,risk_level,original_latency_ms,original_cost_usd,recommended_decision,reason,reused_from_step_id,safe_to_optimize,graph_path_id,path_type,protected_boundary,audit_required
wf_394,req_34036330,2,req_34036330_RetrievalAgent,PlannerAgent,RetrievalAgent,RetrievalAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,329.39,0.000363,KEEP,previous_result_WARN_not_reusable,,False,req_34036330_p0,final,False,False
wf_394,req_34036330,4,req_34036330_SummarizerAgent,RetrievalAgent,SummarizerAgent,SummarizerAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,354.86,0.000367,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,2.0,True,req_34036330_p0,final,False,True
wf_394,req_34036330,6,req_34036330_FinalAnswer,SummarizerAgent,FinalAnswer,FinalAnswer,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_FINAL_RESPONSE,medium,287.36,0.00034,KEEP,protected_trust_boundary_always_kept,,False,req_34036330_p0,final,True,False
wf_394,req_34036330,7,req_34036330_PlannerAgent,User,PlannerAgent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v1,ab7232a7009e,USER_TO_AGENT,medium,154.13,6e-05,KEEP,protected_trust_boundary_always_kept,,False,req_34036330_p0,final,True,False
wf_394,req_34036330,8,req_34036330_RetrievalAgent,PlannerAgent,RetrievalAgent,RetrievalAgent,SENSITIVE_INFO_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,164.58,5.2e-05,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,7.0,True,req_34036330_p0,final,False,True
wf_394,req_34036330,10,req_34036330_SummarizerAgent,RetrievalAgent,SummarizerAgent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,139.58,5.3e-05,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,8.0,True,req_34036330_p0,final,False,True
wf_394,req_34036330,12,req_34036330_FinalAnswer,SummarizerAgent,FinalAnswer,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,ab7232a7009e,AGENT_TO_FINAL_RESPONSE,medium,139.28,5.9e-05,KEEP,protected_trust_boundary_always_kept,,False,req_34036330_p0,final,True,False
wf_394,req_34036330,3,req_34036330_ComplianceAgent,PlannerAgent,ComplianceAgent,ComplianceAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,318.86,0.000356,KEEP,previous_result_WARN_not_reusable,,False,req_34036330_p1,final,False,False
wf_394,req_34036330,5,req_34036330_SummarizerAgent,ComplianceAgent,SummarizerAgent,SummarizerAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,293.71,0.000317,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,3.0,True,req_34036330_p1,final,False,True
wf_394,req_34036330,9,req_34036330_ComplianceAgent,PlannerAgent,ComplianceAgent,ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,136.46,6e-05,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,7.0,True,req_34036330_p1,final,False,True
wf_394,req_34036330,11,req_34036330_SummarizerAgent,ComplianceAgent,SummarizerAgent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v1,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,medium,140.57,5.3e-05,REUSE_PREVIOUS_DECISION,medium_risk_internal_duplicate_reuse_prior_decision,9.0,True,req_34036330_p1,final,False,True
wf_395,req_744ffd94,1,req_744ffd94_PlannerAgent,User,PlannerAgent,PlannerAgent,PII_CHECK,policy_v2,d411348d672f,USER_TO_AGENT,high,126.68,6.6e-05,KEEP,protected_trust_boundary_always_kept,,False,req_744ffd94_p0,final,True,False
wf_395,req_744ffd94,2,req_744ffd94_FinanceAgent,PlannerAgent,FinanceAgent,FinanceAgent,PII_CHECK,policy_v2,d411348d672f,AGENT_TO_AGENT_INTERNAL,high,132.67,7.1e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,1.0,False,req_744ffd94_p0,final,False,True
wf_395,req_744ffd94,3,req_744ffd94_PaymentTool,FinanceAgent,PaymentTool,PaymentTool,PII_CHECK,policy_v2,d411348d672f,AGENT_TO_TOOL,high,132.67,6.4e-05,KEEP,protected_trust_boundary_always_kept,,False,req_744ffd94_p0,final,True,False
wf_395,req_744ffd94,4,req_744ffd94_SummarizerAgent,PaymentTool,SummarizerAgent,SummarizerAgent,PII_CHECK,policy_v2,d411348d672f,TOOL_TO_AGENT,high,168.62,7.3e-05,KEEP,protected_trust_boundary_always_kept,,False,req_744ffd94_p0,final,True,False
wf_395,req_744ffd94,5,req_744ffd94_FinalAnswer,SummarizerAgent,FinalAnswer,FinalAnswer,PII_CHECK,policy_v2,d411348d672f,AGENT_TO_FINAL_RESPONSE,high,183.36,6.9e-05,KEEP,protected_trust_boundary_always_kept,,False,req_744ffd94_p0,final,True,False
wf_396,req_93275e21,1,req_93275e21_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v3,878d18e94f35,USER_TO_AGENT,low,308.02,0.000297,KEEP,protected_trust_boundary_always_kept,,False,req_93275e21_p0,final,True,False
wf_396,req_93275e21,2,req_93275e21_AgentA,PlannerAgent,AgentA,AgentA,GROUNDING_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,304.02,0.00032,KEEP,previous_result_WARN_not_reusable,,False,req_93275e21_p0,final,False,False
wf_396,req_93275e21,3,req_93275e21_AgentB,AgentA,AgentB,AgentB,GROUNDING_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,301.35,0.000298,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,2.0,True,req_93275e21_p0,final,False,True
wf_396,req_93275e21,4,req_93275e21_AgentC,AgentB,AgentC,AgentC,GROUNDING_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,303.85,0.000278,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,3.0,True,req_93275e21_p0,final,False,True
wf_396,req_93275e21,5,req_93275e21_FinalAnswer,AgentC,FinalAnswer,FinalAnswer,GROUNDING_CHECK,policy_v3,878d18e94f35,AGENT_TO_FINAL_RESPONSE,low,276.49,0.000321,KEEP,protected_trust_boundary_always_kept,,False,req_93275e21_p0,final,True,False
wf_396,req_93275e21,6,req_93275e21_PlannerAgent,User,PlannerAgent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,USER_TO_AGENT,low,199.78,0.000235,KEEP,protected_trust_boundary_always_kept,,False,req_93275e21_p0,final,True,False
wf_396,req_93275e21,7,req_93275e21_AgentA,PlannerAgent,AgentA,AgentA,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,165.95,0.000242,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,6.0,True,req_93275e21_p0,final,False,True
wf_396,req_93275e21,8,req_93275e21_AgentB,AgentA,AgentB,AgentB,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,156.65,0.000241,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,7.0,True,req_93275e21_p0,final,False,True
wf_396,req_93275e21,9,req_93275e21_AgentC,AgentB,AgentC,AgentC,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,191.81,0.000206,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,8.0,True,req_93275e21_p0,final,False,True
wf_396,req_93275e21,10,req_93275e21_FinalAnswer,AgentC,FinalAnswer,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,AGENT_TO_FINAL_RESPONSE,low,171.8,0.000227,KEEP,protected_trust_boundary_always_kept,,False,req_93275e21_p0,final,True,False
wf_397,req_950d5553,1,req_950d5553_PlannerAgent,User,PlannerAgent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v1,d411348d672f,USER_TO_AGENT,high,274.47,0.000279,KEEP,protected_trust_boundary_always_kept,,False,req_950d5553_p0,final,True,False
wf_397,req_950d5553,2,req_950d5553_RetrievalAgent,PlannerAgent,RetrievalAgent,RetrievalAgent,PROMPT_ATTACK_CHECK,policy_v1,d411348d672f,AGENT_TO_AGENT_INTERNAL,high,247.58,0.000312,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,1.0,False,req_950d5553_p0,final,False,True
wf_397,req_950d5553,3,req_950d5553_ComplianceAgent,RetrievalAgent,ComplianceAgent,ComplianceAgent,PROMPT_ATTACK_CHECK,policy_v1,d411348d672f,AGENT_TO_AGENT_INTERNAL,high,251.35,0.000315,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,2.0,False,req_950d5553_p0,final,False,True
wf_397,req_950d5553,4,req_950d5553_FinalAnswer,ComplianceAgent,FinalAnswer,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,d411348d672f,AGENT_TO_FINAL_RESPONSE,high,280.95,0.000321,KEEP,protected_trust_boundary_always_kept,,False,req_950d5553_p0,final,True,False
wf_398,req_223e98fc,1,req_223e98fc_PlannerAgent,User,PlannerAgent,PlannerAgent,PII_CHECK,policy_v3,1457148eef7a,USER_TO_AGENT,high,174.22,6.9e-05,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p0,final,True,False
wf_398,req_223e98fc,2,req_223e98fc_MarketDataTool,PlannerAgent,MarketDataTool,MarketDataTool,PII_CHECK,policy_v3,1457148eef7a,AGENT_TO_TOOL,high,182.84,6.2e-05,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p0,final,True,False
wf_398,req_223e98fc,4,req_223e98fc_AggregatorAgent,MarketDataTool,AggregatorAgent,AggregatorAgent,PII_CHECK,policy_v3,1457148eef7a,TOOL_TO_AGENT,high,148.74,6.2e-05,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p0,final,True,False
wf_398,req_223e98fc,6,req_223e98fc_ComplianceAgent,AggregatorAgent,ComplianceAgent,ComplianceAgent,PII_CHECK,policy_v3,1457148eef7a,AGENT_TO_AGENT_INTERNAL,high,155.4,7.3e-05,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,4.0,False,req_223e98fc_p0,final,False,True
wf_398,req_223e98fc,7,req_223e98fc_FinalAnswer,ComplianceAgent,FinalAnswer,FinalAnswer,PII_CHECK,policy_v3,1457148eef7a,AGENT_TO_FINAL_RESPONSE,high,156.01,7.1e-05,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p0,final,True,False
wf_398,req_223e98fc,8,req_223e98fc_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v3,1457148eef7a,USER_TO_AGENT,high,369.55,0.000402,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p0,final,True,False
wf_398,req_223e98fc,9,req_223e98fc_MarketDataTool,PlannerAgent,MarketDataTool,MarketDataTool,GROUNDING_CHECK,policy_v3,1457148eef7a,AGENT_TO_TOOL,high,391.3,0.000436,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p0,final,True,False
wf_398,req_223e98fc,11,req_223e98fc_AggregatorAgent,MarketDataTool,AggregatorAgent,AggregatorAgent,GROUNDING_CHECK,policy_v3,1457148eef7a,TOOL_TO_AGENT,high,351.38,0.000374,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p0,final,True,False
wf_398,req_223e98fc,13,req_223e98fc_ComplianceAgent,AggregatorAgent,ComplianceAgent,ComplianceAgent,GROUNDING_CHECK,policy_v3,1457148eef7a,AGENT_TO_AGENT_INTERNAL,high,341.89,0.000378,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,11.0,False,req_223e98fc_p0,final,False,True
wf_398,req_223e98fc,14,req_223e98fc_FinalAnswer,ComplianceAgent,FinalAnswer,FinalAnswer,GROUNDING_CHECK,policy_v3,1457148eef7a,AGENT_TO_FINAL_RESPONSE,high,375.93,0.000368,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p0,final,True,False
wf_398,req_223e98fc,3,req_223e98fc_RiskModelTool,PlannerAgent,RiskModelTool,RiskModelTool,PII_CHECK,policy_v3,1457148eef7a,AGENT_TO_TOOL,high,163.7,7.4e-05,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p1,final,True,False
wf_398,req_223e98fc,5,req_223e98fc_AggregatorAgent,RiskModelTool,AggregatorAgent,AggregatorAgent,PII_CHECK,policy_v3,1457148eef7a,TOOL_TO_AGENT,high,131.28,7.2e-05,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p1,final,True,False
wf_398,req_223e98fc,10,req_223e98fc_RiskModelTool,PlannerAgent,RiskModelTool,RiskModelTool,GROUNDING_CHECK,policy_v3,1457148eef7a,AGENT_TO_TOOL,high,310.8,0.000423,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p1,final,True,False
wf_398,req_223e98fc,12,req_223e98fc_AggregatorAgent,RiskModelTool,AggregatorAgent,AggregatorAgent,GROUNDING_CHECK,policy_v3,1457148eef7a,TOOL_TO_AGENT,high,370.19,0.000445,KEEP,protected_trust_boundary_always_kept,,False,req_223e98fc_p1,final,True,False
wf_399,req_4c620540,1,req_4c620540_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v1,d411348d672f,USER_TO_AGENT,low,222.77,0.000307,KEEP,protected_trust_boundary_always_kept,,False,req_4c620540_p0,final,True,False
wf_399,req_4c620540,2,req_4c620540_CodeGenTool,PlannerAgent,CodeGenTool,CodeGenTool,GROUNDING_CHECK,policy_v1,d411348d672f,AGENT_TO_TOOL,low,317.16,0.000281,KEEP,protected_trust_boundary_always_kept,,False,req_4c620540_p0,final,True,False
wf_399,req_4c620540,3,req_4c620540_ReviewerAgent,CodeGenTool,ReviewerAgent,ReviewerAgent,GROUNDING_CHECK,policy_v2,d411348d672f,TOOL_TO_AGENT,low,317.53,0.000322,KEEP,protected_trust_boundary_always_kept,,False,req_4c620540_p0,final,True,False
wf_399,req_4c620540,4,req_4c620540_FinalAnswer,ReviewerAgent,FinalAnswer,FinalAnswer,GROUNDING_CHECK,policy_v2,d411348d672f,AGENT_TO_FINAL_RESPONSE,low,313.58,0.000325,KEEP,protected_trust_boundary_always_kept,,False,req_4c620540_p0,final,True,False
wf_399,req_4c620540,5,req_4c620540_PlannerAgent,User,PlannerAgent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,USER_TO_AGENT,low,148.63,5.5e-05,KEEP,protected_trust_boundary_always_kept,,False,req_4c620540_p0,final,True,False
wf_399,req_4c620540,6,req_4c620540_CodeGenTool,PlannerAgent,CodeGenTool,CodeGenTool,SENSITIVE_INFO_CHECK,policy_v1,d411348d672f,AGENT_TO_TOOL,low,135.13,5.4e-05,KEEP,protected_trust_boundary_always_kept,,False,req_4c620540_p0,final,True,False
wf_399,req_4c620540,7,req_4c620540_ReviewerAgent,CodeGenTool,ReviewerAgent,ReviewerAgent,SENSITIVE_INFO_CHECK,policy_v2,d411348d672f,TOOL_TO_AGENT,low,150.22,5e-05,KEEP,protected_trust_boundary_always_kept,,False,req_4c620540_p0,final,True,False
wf_399,req_4c620540,8,req_4c620540_FinalAnswer,ReviewerAgent,FinalAnswer,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,d411348d672f,AGENT_TO_FINAL_RESPONSE,low,118.55,4.6e-05,KEEP,protected_trust_boundary_always_kept,,False,req_4c620540_p0,final,True,False
wf_400,req_890a5d72,1,req_890a5d72_PlannerAgent,User,PlannerAgent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v3,ab7232a7009e,USER_TO_AGENT,high,230.14,0.000299,KEEP,protected_trust_boundary_always_kept,,False,req_890a5d72_p0,final,True,False
wf_400,req_890a5d72,2,req_890a5d72_TriageAgent,PlannerAgent,TriageAgent,TriageAgent,PROMPT_ATTACK_CHECK,policy_v3,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,high,277.04,0.000305,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,1.0,False,req_890a5d72_p0,final,False,True
wf_400,req_890a5d72,3,req_890a5d72_ComplianceAgent,TriageAgent,ComplianceAgent,ComplianceAgent,PROMPT_ATTACK_CHECK,policy_v3,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,high,282.2,0.000278,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,2.0,False,req_890a5d72_p0,final,False,True
wf_400,req_890a5d72,4,req_890a5d72_FinalAnswer,ComplianceAgent,FinalAnswer,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v3,ab7232a7009e,AGENT_TO_FINAL_RESPONSE,high,244.45,0.000295,KEEP,protected_trust_boundary_always_kept,,False,req_890a5d72_p0,final,True,False
wf_400,req_890a5d72,5,req_890a5d72_PlannerAgent,User,PlannerAgent,PlannerAgent,TOXICITY_CHECK,policy_v3,ab7232a7009e,USER_TO_AGENT,high,140.44,0.000298,KEEP,protected_trust_boundary_always_kept,,False,req_890a5d72_p0,final,True,False
wf_400,req_890a5d72,6,req_890a5d72_TriageAgent,PlannerAgent,TriageAgent,TriageAgent,TOXICITY_CHECK,policy_v3,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,high,181.97,0.000291,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,5.0,False,req_890a5d72_p0,final,False,True
wf_400,req_890a5d72,7,req_890a5d72_ComplianceAgent,TriageAgent,ComplianceAgent,ComplianceAgent,TOXICITY_CHECK,policy_v3,ab7232a7009e,AGENT_TO_AGENT_INTERNAL,high,189.03,0.000326,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,6.0,False,req_890a5d72_p0,final,False,True
wf_400,req_890a5d72,8,req_890a5d72_FinalAnswer,ComplianceAgent,FinalAnswer,FinalAnswer,TOXICITY_CHECK,policy_v3,ab7232a7009e,AGENT_TO_FINAL_RESPONSE,high,197.07,0.000275,KEEP,protected_trust_boundary_always_kept,,False,req_890a5d72_p0,final,True,False
wf_401,req_9cc9c02d,1,req_9cc9c02d_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v1,878d18e94f35,USER_TO_AGENT,low,296.45,0.000278,KEEP,protected_trust_boundary_always_kept,,False,req_9cc9c02d_p0,final,True,False
wf_401,req_9cc9c02d,2,req_9cc9c02d_AgentA,PlannerAgent,AgentA,AgentA,GROUNDING_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,291.06,0.00029,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,1.0,True,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,3,req_9cc9c02d_AgentB,AgentA,AgentB,AgentB,GROUNDING_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,324.29,0.000287,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,2.0,True,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,4,req_9cc9c02d_AgentC,AgentB,AgentC,AgentC,GROUNDING_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,321.85,0.000319,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,3.0,True,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,5,req_9cc9c02d_AgentD,AgentC,AgentD,AgentD,GROUNDING_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,282.06,0.000323,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,4.0,True,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,6,req_9cc9c02d_AgentE,AgentD,AgentE,AgentE,GROUNDING_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,304.9,0.000318,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,5.0,True,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,7,req_9cc9c02d_FinalAnswer,AgentE,FinalAnswer,FinalAnswer,GROUNDING_CHECK,policy_v1,878d18e94f35,AGENT_TO_FINAL_RESPONSE,low,268.29,0.000298,KEEP,protected_trust_boundary_always_kept,,False,req_9cc9c02d_p0,final,True,False
wf_401,req_9cc9c02d,8,req_9cc9c02d_PlannerAgent,User,PlannerAgent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v1,878d18e94f35,USER_TO_AGENT,low,156.48,0.000246,KEEP,protected_trust_boundary_always_kept,,False,req_9cc9c02d_p0,final,True,False
wf_401,req_9cc9c02d,9,req_9cc9c02d_AgentA,PlannerAgent,AgentA,AgentA,PROMPT_ATTACK_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,201.87,0.000225,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,8.0,True,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,10,req_9cc9c02d_AgentB,AgentA,AgentB,AgentB,PROMPT_ATTACK_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,224.96,0.000204,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,9.0,True,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,11,req_9cc9c02d_AgentC,AgentB,AgentC,AgentC,PROMPT_ATTACK_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,158.53,0.000206,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,10.0,True,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,12,req_9cc9c02d_AgentD,AgentC,AgentD,AgentD,PROMPT_ATTACK_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,188.76,0.000246,SKIP_REDUNDANT_WITH_AUDIT,low_risk_internal_duplicate_same_text_same_policy_previous_pass,11.0,True,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,13,req_9cc9c02d_AgentE,AgentD,AgentE,AgentE,PROMPT_ATTACK_CHECK,policy_v1,878d18e94f35,AGENT_TO_AGENT_INTERNAL,low,189.05,0.000221,HUMAN_REVIEW_REQUIRED,conflicting_guardrail_results,12.0,False,req_9cc9c02d_p0,final,False,True
wf_401,req_9cc9c02d,14,req_9cc9c02d_FinalAnswer,AgentE,FinalAnswer,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,878d18e94f35,AGENT_TO_FINAL_RESPONSE,low,153.77,0.000211,KEEP,protected_trust_boundary_always_kept,,False,req_9cc9c02d_p0,final,True,False
wf_402,req_f6dd2983,1,req_f6dd2983_PlannerAgent,User,PlannerAgent,PlannerAgent,TOXICITY_CHECK,policy_v1,3c072b9c5c28,USER_TO_AGENT,high,191.98,0.000305,KEEP,protected_trust_boundary_always_kept,,False,req_f6dd2983_p0,final,True,False
wf_402,req_f6dd2983,2,req_f6dd2983_AgentA,PlannerAgent,AgentA,AgentA,TOXICITY_CHECK,policy_v1,3c072b9c5c28,AGENT_TO_AGENT_INTERNAL,high,178.97,0.000304,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,1.0,False,req_f6dd2983_p0,final,False,True
wf_402,req_f6dd2983,3,req_f6dd2983_AgentB,AgentA,AgentB,AgentB,TOXICITY_CHECK,policy_v1,3c072b9c5c28,AGENT_TO_AGENT_INTERNAL,high,199.93,0.000329,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,2.0,False,req_f6dd2983_p0,final,False,True
wf_402,req_f6dd2983,4,req_f6dd2983_AgentC,AgentB,AgentC,AgentC,TOXICITY_CHECK,policy_v1,3c072b9c5c28,AGENT_TO_AGENT_INTERNAL,high,177.21,0.000294,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,3.0,False,req_f6dd2983_p0,final,False,True
wf_402,req_f6dd2983,5,req_f6dd2983_AgentD,AgentC,AgentD,AgentD,TOXICITY_CHECK,policy_v1,3c072b9c5c28,AGENT_TO_AGENT_INTERNAL,high,145.68,0.000305,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,4.0,False,req_f6dd2983_p0,final,False,True
wf_402,req_f6dd2983,6,req_f6dd2983_AgentE,AgentD,AgentE,AgentE,TOXICITY_CHECK,policy_v1,3c072b9c5c28,AGENT_TO_AGENT_INTERNAL,high,152.69,0.000306,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,5.0,False,req_f6dd2983_p0,final,False,True
wf_402,req_f6dd2983,7,req_f6dd2983_FinalAnswer,AgentE,FinalAnswer,FinalAnswer,TOXICITY_CHECK,policy_v1,3c072b9c5c28,AGENT_TO_FINAL_RESPONSE,high,202.3,0.000285,KEEP,protected_trust_boundary_always_kept,,False,req_f6dd2983_p0,final,True,False
wf_403,req_d2372c4d,1,req_d2372c4d_PlannerAgent,User,PlannerAgent,PlannerAgent,GROUNDING_CHECK,policy_v1,9c949bfb5eea,USER_TO_AGENT,high,345.41,0.000398,KEEP,protected_trust_boundary_always_kept,,False,req_d2372c4d_p0,final,True,False
wf_403,req_d2372c4d,2,req_d2372c4d_AgentA,PlannerAgent,AgentA,AgentA,GROUNDING_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_AGENT_INTERNAL,high,395.99,0.000434,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,1.0,False,req_d2372c4d_p0,final,False,True
wf_403,req_d2372c4d,3,req_d2372c4d_AgentB,AgentA,AgentB,AgentB,GROUNDING_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_AGENT_INTERNAL,high,355.53,0.000425,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,2.0,False,req_d2372c4d_p0,final,False,True
wf_403,req_d2372c4d,4,req_d2372c4d_AgentC,AgentB,AgentC,AgentC,GROUNDING_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_AGENT_INTERNAL,high,345.73,0.000404,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,3.0,False,req_d2372c4d_p0,final,False,True
wf_403,req_d2372c4d,5,req_d2372c4d_AgentD,AgentC,AgentD,AgentD,GROUNDING_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_AGENT_INTERNAL,high,304.86,0.000421,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,4.0,False,req_d2372c4d_p0,final,False,True
wf_403,req_d2372c4d,6,req_d2372c4d_AgentE,AgentD,AgentE,AgentE,GROUNDING_CHECK,policy_v1,9c949bfb5eea,AGENT_TO_AGENT_INTERNAL,high,407.91,0.000366,HUMAN_REVIEW_REQUIRED,high_risk_duplicate_requires_human_review,5.0,False,req_d2372c4d_p0,final,False,True
