node_id,workflow_id,request_id,node_name,node_type,agent_name,risk_level,input_text_hash,output_text_hash,guardrail_check_count
req_04af1a19_AgentC,wf_318,req_04af1a19,AgentC,agent,AgentC,low,ab7232a7009e,ab7232a7009e,2
req_04af1a19_AgentD,wf_318,req_04af1a19,AgentD,agent,AgentD,low,ab7232a7009e,ab7232a7009e,2
req_04af1a19_AgentE,wf_318,req_04af1a19,AgentE,agent,AgentE,low,ab7232a7009e,ab7232a7009e,2
req_04af1a19_FinalAnswer,wf_318,req_04af1a19,FinalAnswer,final,FinalAnswer,low,ab7232a7009e,ab7232a7009e,2
req_e81a3611_User,wf_319,req_e81a3611,User,user,User,low,d07b08655a8f,d07b08655a8f,0
req_e81a3611_PlannerAgent,wf_319,req_e81a3611,PlannerAgent,agent,PlannerAgent,low,d07b08655a8f,d07b08655a8f,1
req_e81a3611_AgentA,wf_319,req_e81a3611,AgentA,agent,AgentA,low,d07b08655a8f,d07b08655a8f,1
req_e81a3611_AgentB,wf_319,req_e81a3611,AgentB,agent,AgentB,low,d07b08655a8f,d07b08655a8f,1
req_e81a3611_AgentC,wf_319,req_e81a3611,AgentC,agent,AgentC,low,d07b08655a8f,d07b08655a8f,1
req_e81a3611_AgentD,wf_319,req_e81a3611,AgentD,agent,AgentD,low,d07b08655a8f,d07b08655a8f,1
req_e81a3611_AgentE,wf_319,req_e81a3611,AgentE,agent,AgentE,low,d07b08655a8f,d07b08655a8f,1
req_e81a3611_FinalAnswer,wf_319,req_e81a3611,FinalAnswer,final,FinalAnswer,low,d07b08655a8f,d07b08655a8f,1
req_b907fd68_User,wf_320,req_b907fd68,User,user,User,low,ab7232a7009e,ab7232a7009e,0
req_b907fd68_PlannerAgent,wf_320,req_b907fd68,PlannerAgent,agent,PlannerAgent,low,ab7232a7009e,ab7232a7009e,1
req_b907fd68_AgentA,wf_320,req_b907fd68,AgentA,agent,AgentA,low,ab7232a7009e,ab7232a7009e,1
req_b907fd68_AgentB,wf_320,req_b907fd68,AgentB,agent,AgentB,low,ab7232a7009e,ab7232a7009e,1
req_b907fd68_AgentC,wf_320,req_b907fd68,AgentC,agent,AgentC,low,ab7232a7009e,ab7232a7009e,1
req_b907fd68_FinalAnswer,wf_320,req_b907fd68,FinalAnswer,final,FinalAnswer,low,ab7232a7009e,ab7232a7009e,1
req_fc5d4524_User,wf_321,req_fc5d4524,User,user,User,medium,7c034e70c3b4,7c034e70c3b4,0
req_fc5d4524_PlannerAgent,wf_321,req_fc5d4524,PlannerAgent,agent,PlannerAgent,medium,7c034e70c3b4,7c034e70c3b4,1
req_fc5d4524_RetrievalAgent,wf_321,req_fc5d4524,RetrievalAgent,agent,RetrievalAgent,medium,7c034e70c3b4,7c034e70c3b4,1
req_fc5d4524_ComplianceAgent,wf_321,req_fc5d4524,ComplianceAgent,agent,ComplianceAgent,medium,7c034e70c3b4,7c034e70c3b4,1
req_fc5d4524_SummarizerAgent,wf_321,req_fc5d4524,SummarizerAgent,agent,SummarizerAgent,medium,7c034e70c3b4,7c034e70c3b4,2
req_fc5d4524_FinalAnswer,wf_321,req_fc5d4524,FinalAnswer,final,FinalAnswer,medium,7c034e70c3b4,7c034e70c3b4,1
req_b0042a93_User,wf_322,req_b0042a93,User,user,User,high,093b80bfb1de,093b80bfb1de,0
req_b0042a93_PlannerAgent,wf_322,req_b0042a93,PlannerAgent,agent,PlannerAgent,high,093b80bfb1de,093b80bfb1de,1
req_b0042a93_RetrievalAgent,wf_322,req_b0042a93,RetrievalAgent,agent,RetrievalAgent,high,093b80bfb1de,093b80bfb1de,1
req_b0042a93_AnalysisAgent,wf_322,req_b0042a93,AnalysisAgent,agent,AnalysisAgent,high,093b80bfb1de,093b80bfb1de,1
req_b0042a93_FinalAnswer,wf_322,req_b0042a93,FinalAnswer,final,FinalAnswer,high,093b80bfb1de,093b80bfb1de,1
req_8b256a9d_User,wf_323,req_8b256a9d,User,user,User,low,d07b08655a8f,d07b08655a8f,0
req_8b256a9d_PlannerAgent,wf_323,req_8b256a9d,PlannerAgent,agent,PlannerAgent,low,d07b08655a8f,d07b08655a8f,2
req_8b256a9d_SearchTool,wf_323,req_8b256a9d,SearchTool,tool,SearchTool,low,d07b08655a8f,d07b08655a8f,2
req_8b256a9d_AnalysisAgent,wf_323,req_8b256a9d,AnalysisAgent,agent,AnalysisAgent,low,d07b08655a8f,d07b08655a8f,2
req_8b256a9d_DatabaseTool,wf_323,req_8b256a9d,DatabaseTool,tool,DatabaseTool,low,d07b08655a8f,d07b08655a8f,2
req_8b256a9d_SummarizerAgent,wf_323,req_8b256a9d,SummarizerAgent,agent,SummarizerAgent,low,d07b08655a8f,d07b08655a8f,2
req_eec86b96_User,wf_324,req_eec86b96,User,user,User,medium,1457148eef7a,1457148eef7a,0
req_eec86b96_PlannerAgent,wf_324,req_eec86b96,PlannerAgent,agent,PlannerAgent,medium,1457148eef7a,1457148eef7a,2
req_eec86b96_RetrievalAgent,wf_324,req_eec86b96,RetrievalAgent,agent,RetrievalAgent,medium,1457148eef7a,1457148eef7a,2
req_eec86b96_ComplianceAgent,wf_324,req_eec86b96,ComplianceAgent,agent,ComplianceAgent,medium,1457148eef7a,1457148eef7a,2
req_eec86b96_SummarizerAgent,wf_324,req_eec86b96,SummarizerAgent,agent,SummarizerAgent,medium,1457148eef7a,1457148eef7a,4
req_6b720aa2_User,wf_325,req_6b720aa2,User,user,User,high,d07b08655a8f,d07b08655a8f,0
req_6b720aa2_PlannerAgent,wf_325,req_6b720aa2,PlannerAgent,agent,PlannerAgent,high,d07b08655a8f,d07b08655a8f,1
req_6b720aa2_FinanceAgent,wf_325,req_6b720aa2,FinanceAgent,agent,FinanceAgent,high,d07b08655a8f,d07b08655a8f,1
req_6b720aa2_PaymentTool,wf_325,req_6b720aa2,PaymentTool,tool,PaymentTool,high,d07b08655a8f,d07b08655a8f,1
req_6b720aa2_SummarizerAgent,wf_325,req_6b720aa2,SummarizerAgent,agent,SummarizerAgent,high,d07b08655a8f,d07b08655a8f,1
req_6b720aa2_FinalAnswer,wf_325,req_6b720aa2,FinalAnswer,final,FinalAnswer,high,d07b08655a8f,d07b08655a8f,1
req_6788eb09_User,wf_326,req_6788eb09,User,user,User,medium,d411348d672f,d411348d672f,0
req_6788eb09_PlannerAgent,wf_326,req_6788eb09,PlannerAgent,agent,PlannerAgent,medium,d411348d672f,d411348d672f,1
req_6788eb09_AgentA,wf_326,req_6788eb09,AgentA,agent,AgentA,medium,d411348d672f,d411348d672f,1
req_6788eb09_AgentB,wf_326,req_6788eb09,AgentB,agent,AgentB,medium,d411348d672f,d411348d672f,1
req_6788eb09_AgentC,wf_326,req_6788eb09,AgentC,agent,AgentC,medium,d411348d672f,d411348d672f,1
req_6788eb09_FinalAnswer,wf_326,req_6788eb09,FinalAnswer,final,FinalAnswer,medium,d411348d672f,d411348d672f,1
req_2cc67cc3_User,wf_327,req_2cc67cc3,User,user,User,low,7c034e70c3b4,7c034e70c3b4,0
req_2cc67cc3_PlannerAgent,wf_327,req_2cc67cc3,PlannerAgent,agent,PlannerAgent,low,7c034e70c3b4,7c034e70c3b4,1
req_2cc67cc3_RetrievalAgent,wf_327,req_2cc67cc3,RetrievalAgent,agent,RetrievalAgent,low,7c034e70c3b4,7c034e70c3b4,1
req_2cc67cc3_ComplianceAgent,wf_327,req_2cc67cc3,ComplianceAgent,agent,ComplianceAgent,low,7c034e70c3b4,7c034e70c3b4,1
req_9f7d81ee_User,wf_328,req_9f7d81ee,User,user,User,high,7c034e70c3b4,7c034e70c3b4,0
req_9f7d81ee_PlannerAgent,wf_328,req_9f7d81ee,PlannerAgent,agent,PlannerAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_9f7d81ee_MarketDataTool,wf_328,req_9f7d81ee,MarketDataTool,tool,MarketDataTool,high,7c034e70c3b4,7c034e70c3b4,1
req_9f7d81ee_RiskModelTool,wf_328,req_9f7d81ee,RiskModelTool,tool,RiskModelTool,high,7c034e70c3b4,7c034e70c3b4,1
req_9f7d81ee_AggregatorAgent,wf_328,req_9f7d81ee,AggregatorAgent,agent,AggregatorAgent,high,7c034e70c3b4,7c034e70c3b4,2
req_9f7d81ee_ComplianceAgent,wf_328,req_9f7d81ee,ComplianceAgent,agent,ComplianceAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_9f7d81ee_FinalAnswer,wf_328,req_9f7d81ee,FinalAnswer,final,FinalAnswer,high,7c034e70c3b4,7c034e70c3b4,1
req_ce798f83_User,wf_329,req_ce798f83,User,user,User,low,ab7232a7009e,ab7232a7009e,0
req_ce798f83_PlannerAgent,wf_329,req_ce798f83,PlannerAgent,agent,PlannerAgent,low,ab7232a7009e,ab7232a7009e,2
req_ce798f83_CodeGenTool,wf_329,req_ce798f83,CodeGenTool,tool,CodeGenTool,low,ab7232a7009e,ab7232a7009e,2
req_ce798f83_ReviewerAgent,wf_329,req_ce798f83,ReviewerAgent,agent,ReviewerAgent,low,ab7232a7009e,ab7232a7009e,2
req_51576587_User,wf_330,req_51576587,User,user,User,high,ab7232a7009e,ab7232a7009e,0
req_51576587_PlannerAgent,wf_330,req_51576587,PlannerAgent,agent,PlannerAgent,high,ab7232a7009e,ab7232a7009e,2
req_51576587_TriageAgent,wf_330,req_51576587,TriageAgent,agent,TriageAgent,high,ab7232a7009e,ab7232a7009e,2
req_51576587_ComplianceAgent,wf_330,req_51576587,ComplianceAgent,agent,ComplianceAgent,high,ab7232a7009e,ab7232a7009e,2
req_bf17b07f_User,wf_331,req_bf17b07f,User,user,User,low,1457148eef7a,1457148eef7a,0
req_bf17b07f_PlannerAgent,wf_331,req_bf17b07f,PlannerAgent,agent,PlannerAgent,low,1457148eef7a,1457148eef7a,2
req_bf17b07f_AgentA,wf_331,req_bf17b07f,AgentA,agent,AgentA,low,1457148eef7a,1457148eef7a,2
req_bf17b07f_AgentB,wf_331,req_bf17b07f,AgentB,agent,AgentB,low,1457148eef7a,1457148eef7a,2
req_bf17b07f_AgentC,wf_331,req_bf17b07f,AgentC,agent,AgentC,low,1457148eef7a,1457148eef7a,2
req_bf17b07f_AgentD,wf_331,req_bf17b07f,AgentD,agent,AgentD,low,1457148eef7a,1457148eef7a,2
req_bf17b07f_AgentE,wf_331,req_bf17b07f,AgentE,agent,AgentE,low,1457148eef7a,1457148eef7a,2
req_bf17b07f_FinalAnswer,wf_331,req_bf17b07f,FinalAnswer,final,FinalAnswer,low,1457148eef7a,1457148eef7a,2
req_3737eb6d_User,wf_332,req_3737eb6d,User,user,User,low,878d18e94f35,878d18e94f35,0
req_3737eb6d_PlannerAgent,wf_332,req_3737eb6d,PlannerAgent,agent,PlannerAgent,low,878d18e94f35,878d18e94f35,1
req_3737eb6d_AgentA,wf_332,req_3737eb6d,AgentA,agent,AgentA,low,878d18e94f35,878d18e94f35,1
req_3737eb6d_AgentB,wf_332,req_3737eb6d,AgentB,agent,AgentB,low,878d18e94f35,878d18e94f35,1
req_3737eb6d_AgentC,wf_332,req_3737eb6d,AgentC,agent,AgentC,low,878d18e94f35,878d18e94f35,1
req_3737eb6d_AgentD,wf_332,req_3737eb6d,AgentD,agent,AgentD,low,878d18e94f35,878d18e94f35,1
req_3737eb6d_AgentE,wf_332,req_3737eb6d,AgentE,agent,AgentE,low,878d18e94f35,878d18e94f35,1
req_3737eb6d_FinalAnswer,wf_332,req_3737eb6d,FinalAnswer,final,FinalAnswer,low,878d18e94f35,878d18e94f35,1
req_7941af22_User,wf_333,req_7941af22,User,user,User,low,ab7232a7009e,ab7232a7009e,0
req_7941af22_PlannerAgent,wf_333,req_7941af22,PlannerAgent,agent,PlannerAgent,low,ab7232a7009e,ab7232a7009e,1
req_7941af22_AgentA,wf_333,req_7941af22,AgentA,agent,AgentA,low,ab7232a7009e,ab7232a7009e,1
req_7941af22_AgentB,wf_333,req_7941af22,AgentB,agent,AgentB,low,ab7232a7009e,ab7232a7009e,1
req_7941af22_AgentC,wf_333,req_7941af22,AgentC,agent,AgentC,low,ab7232a7009e,ab7232a7009e,1
req_7941af22_AgentD,wf_333,req_7941af22,AgentD,agent,AgentD,low,ab7232a7009e,ab7232a7009e,1
req_7941af22_AgentE,wf_333,req_7941af22,AgentE,agent,AgentE,low,ab7232a7009e,ab7232a7009e,1
req_7941af22_FinalAnswer,wf_333,req_7941af22,FinalAnswer,final,FinalAnswer,low,ab7232a7009e,ab7232a7009e,1
req_5858de6e_User,wf_334,req_5858de6e,User,user,User,low,9c949bfb5eea,9c949bfb5eea,0
req_5858de6e_PlannerAgent,wf_334,req_5858de6e,PlannerAgent,agent,PlannerAgent,low,9c949bfb5eea,9c949bfb5eea,1
req_5858de6e_AgentA,wf_334,req_5858de6e,AgentA,agent,AgentA,low,9c949bfb5eea,9c949bfb5eea,1
req_5858de6e_AgentB,wf_334,req_5858de6e,AgentB,agent,AgentB,low,9c949bfb5eea,9c949bfb5eea,1
req_5858de6e_AgentC,wf_334,req_5858de6e,AgentC,agent,AgentC,low,9c949bfb5eea,9c949bfb5eea,1
req_5858de6e_FinalAnswer,wf_334,req_5858de6e,FinalAnswer,final,FinalAnswer,low,9c949bfb5eea,9c949bfb5eea,1
req_97dd4e75_User,wf_335,req_97dd4e75,User,user,User,low,878d18e94f35,878d18e94f35,0
req_97dd4e75_PlannerAgent,wf_335,req_97dd4e75,PlannerAgent,agent,PlannerAgent,low,878d18e94f35,878d18e94f35,1
req_97dd4e75_RetrievalAgent,wf_335,req_97dd4e75,RetrievalAgent,agent,RetrievalAgent,low,878d18e94f35,878d18e94f35,1
req_97dd4e75_ComplianceAgent,wf_335,req_97dd4e75,ComplianceAgent,agent,ComplianceAgent,low,878d18e94f35,878d18e94f35,1
req_97dd4e75_SummarizerAgent,wf_335,req_97dd4e75,SummarizerAgent,agent,SummarizerAgent,low,878d18e94f35,878d18e94f35,2
req_97dd4e75_FinalAnswer,wf_335,req_97dd4e75,FinalAnswer,final,FinalAnswer,low,878d18e94f35,878d18e94f35,1
req_f15ca648_User,wf_336,req_f15ca648,User,user,User,high,d411348d672f,d411348d672f,0
req_f15ca648_PlannerAgent,wf_336,req_f15ca648,PlannerAgent,agent,PlannerAgent,high,d411348d672f,d411348d672f,1
req_f15ca648_RetrievalAgent,wf_336,req_f15ca648,RetrievalAgent,agent,RetrievalAgent,high,d411348d672f,d411348d672f,1
req_f15ca648_AnalysisAgent,wf_336,req_f15ca648,AnalysisAgent,agent,AnalysisAgent,high,d411348d672f,d411348d672f,1
req_f15ca648_FinalAnswer,wf_336,req_f15ca648,FinalAnswer,final,FinalAnswer,high,d411348d672f,d411348d672f,1
req_96cf4b5b_User,wf_337,req_96cf4b5b,User,user,User,medium,ab7232a7009e,ab7232a7009e,0
req_96cf4b5b_PlannerAgent,wf_337,req_96cf4b5b,PlannerAgent,agent,PlannerAgent,medium,ab7232a7009e,ab7232a7009e,2
req_96cf4b5b_SearchTool,wf_337,req_96cf4b5b,SearchTool,tool,SearchTool,medium,ab7232a7009e,ab7232a7009e,2
req_96cf4b5b_AnalysisAgent,wf_337,req_96cf4b5b,AnalysisAgent,agent,AnalysisAgent,medium,ab7232a7009e,ab7232a7009e,2
req_96cf4b5b_DatabaseTool,wf_337,req_96cf4b5b,DatabaseTool,tool,DatabaseTool,medium,ab7232a7009e,ab7232a7009e,2
req_96cf4b5b_SummarizerAgent,wf_337,req_96cf4b5b,SummarizerAgent,agent,SummarizerAgent,medium,ab7232a7009e,ab7232a7009e,2
req_73f58a83_User,wf_338,req_73f58a83,User,user,User,low,1457148eef7a,1457148eef7a,0
req_73f58a83_PlannerAgent,wf_338,req_73f58a83,PlannerAgent,agent,PlannerAgent,low,1457148eef7a,1457148eef7a,1
req_73f58a83_RetrievalAgent,wf_338,req_73f58a83,RetrievalAgent,agent,RetrievalAgent,low,1457148eef7a,1457148eef7a,1
req_73f58a83_ComplianceAgent,wf_338,req_73f58a83,ComplianceAgent,agent,ComplianceAgent,low,1457148eef7a,1457148eef7a,1
req_73f58a83_SummarizerAgent,wf_338,req_73f58a83,SummarizerAgent,agent,SummarizerAgent,low,1457148eef7a,1457148eef7a,2
req_73f58a83_FinalAnswer,wf_338,req_73f58a83,FinalAnswer,final,FinalAnswer,low,1457148eef7a,1457148eef7a,1
req_87f6786d_User,wf_339,req_87f6786d,User,user,User,high,2ca26547d1b5,2ca26547d1b5,0
req_87f6786d_PlannerAgent,wf_339,req_87f6786d,PlannerAgent,agent,PlannerAgent,high,2ca26547d1b5,2ca26547d1b5,2
req_87f6786d_FinanceAgent,wf_339,req_87f6786d,FinanceAgent,agent,FinanceAgent,high,2ca26547d1b5,2ca26547d1b5,2
req_87f6786d_PaymentTool,wf_339,req_87f6786d,PaymentTool,tool,PaymentTool,high,2ca26547d1b5,2ca26547d1b5,2
req_87f6786d_SummarizerAgent,wf_339,req_87f6786d,SummarizerAgent,agent,SummarizerAgent,high,2ca26547d1b5,2ca26547d1b5,2
req_87f6786d_FinalAnswer,wf_339,req_87f6786d,FinalAnswer,final,FinalAnswer,high,2ca26547d1b5,2ca26547d1b5,2
req_6555ec6f_User,wf_340,req_6555ec6f,User,user,User,low,093b80bfb1de,093b80bfb1de,0
req_6555ec6f_PlannerAgent,wf_340,req_6555ec6f,PlannerAgent,agent,PlannerAgent,low,093b80bfb1de,093b80bfb1de,1
req_6555ec6f_AgentA,wf_340,req_6555ec6f,AgentA,agent,AgentA,low,093b80bfb1de,093b80bfb1de,1
req_6555ec6f_AgentB,wf_340,req_6555ec6f,AgentB,agent,AgentB,low,093b80bfb1de,093b80bfb1de,1
req_6555ec6f_AgentC,wf_340,req_6555ec6f,AgentC,agent,AgentC,low,093b80bfb1de,093b80bfb1de,1
req_8f870fb8_User,wf_341,req_8f870fb8,User,user,User,low,d411348d672f,d411348d672f,0
req_8f870fb8_PlannerAgent,wf_341,req_8f870fb8,PlannerAgent,agent,PlannerAgent,low,d411348d672f,d411348d672f,1
req_8f870fb8_RetrievalAgent,wf_341,req_8f870fb8,RetrievalAgent,agent,RetrievalAgent,low,d411348d672f,d411348d672f,1
req_8f870fb8_ComplianceAgent,wf_341,req_8f870fb8,ComplianceAgent,agent,ComplianceAgent,low,d411348d672f,d411348d672f,1
req_8f870fb8_FinalAnswer,wf_341,req_8f870fb8,FinalAnswer,final,FinalAnswer,low,d411348d672f,d411348d672f,1
req_d3ab7444_User,wf_342,req_d3ab7444,User,user,User,high,093b80bfb1de,093b80bfb1de,0
req_d3ab7444_PlannerAgent,wf_342,req_d3ab7444,PlannerAgent,agent,PlannerAgent,high,093b80bfb1de,093b80bfb1de,1
req_d3ab7444_MarketDataTool,wf_342,req_d3ab7444,MarketDataTool,tool,MarketDataTool,high,093b80bfb1de,093b80bfb1de,1
req_d3ab7444_RiskModelTool,wf_342,req_d3ab7444,RiskModelTool,tool,RiskModelTool,high,093b80bfb1de,093b80bfb1de,1
req_d3ab7444_AggregatorAgent,wf_342,req_d3ab7444,AggregatorAgent,agent,AggregatorAgent,high,093b80bfb1de,093b80bfb1de,2
req_d3ab7444_ComplianceAgent,wf_342,req_d3ab7444,ComplianceAgent,agent,ComplianceAgent,high,093b80bfb1de,093b80bfb1de,1
req_d3ab7444_FinalAnswer,wf_342,req_d3ab7444,FinalAnswer,final,FinalAnswer,high,093b80bfb1de,093b80bfb1de,1
req_24c205d1_User,wf_343,req_24c205d1,User,user,User,high,d07b08655a8f,d07b08655a8f,0
req_24c205d1_PlannerAgent,wf_343,req_24c205d1,PlannerAgent,agent,PlannerAgent,high,d07b08655a8f,d07b08655a8f,2
req_24c205d1_CodeGenTool,wf_343,req_24c205d1,CodeGenTool,tool,CodeGenTool,high,d07b08655a8f,d07b08655a8f,2
req_24c205d1_ReviewerAgent,wf_343,req_24c205d1,ReviewerAgent,agent,ReviewerAgent,high,d07b08655a8f,d07b08655a8f,2
req_24c205d1_FinalAnswer,wf_343,req_24c205d1,FinalAnswer,final,FinalAnswer,high,d07b08655a8f,d07b08655a8f,2
req_c3d1110a_User,wf_344,req_c3d1110a,User,user,User,high,7c034e70c3b4,7c034e70c3b4,0
req_c3d1110a_PlannerAgent,wf_344,req_c3d1110a,PlannerAgent,agent,PlannerAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_c3d1110a_TriageAgent,wf_344,req_c3d1110a,TriageAgent,agent,TriageAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_c3d1110a_ComplianceAgent,wf_344,req_c3d1110a,ComplianceAgent,agent,ComplianceAgent,high,7c034e70c3b4,ab7232a7009e,1
req_c3d1110a_FinalAnswer,wf_344,req_c3d1110a,FinalAnswer,final,FinalAnswer,high,ab7232a7009e,ab7232a7009e,1
req_d796afdb_User,wf_345,req_d796afdb,User,user,User,high,1457148eef7a,1457148eef7a,0
req_d796afdb_PlannerAgent,wf_345,req_d796afdb,PlannerAgent,agent,PlannerAgent,high,1457148eef7a,1457148eef7a,2
req_d796afdb_AgentA,wf_345,req_d796afdb,AgentA,agent,AgentA,high,1457148eef7a,1457148eef7a,2
req_d796afdb_AgentB,wf_345,req_d796afdb,AgentB,agent,AgentB,high,1457148eef7a,1457148eef7a,2
req_d796afdb_AgentC,wf_345,req_d796afdb,AgentC,agent,AgentC,high,1457148eef7a,1457148eef7a,2
req_d796afdb_AgentD,wf_345,req_d796afdb,AgentD,agent,AgentD,high,1457148eef7a,1457148eef7a,2
req_d796afdb_AgentE,wf_345,req_d796afdb,AgentE,agent,AgentE,high,1457148eef7a,1457148eef7a,2
req_d796afdb_FinalAnswer,wf_345,req_d796afdb,FinalAnswer,final,FinalAnswer,high,1457148eef7a,1457148eef7a,2
req_5c3a9f7d_User,wf_346,req_5c3a9f7d,User,user,User,low,093b80bfb1de,093b80bfb1de,0
req_5c3a9f7d_PlannerAgent,wf_346,req_5c3a9f7d,PlannerAgent,agent,PlannerAgent,low,093b80bfb1de,093b80bfb1de,2
req_5c3a9f7d_AgentA,wf_346,req_5c3a9f7d,AgentA,agent,AgentA,low,093b80bfb1de,093b80bfb1de,2
req_5c3a9f7d_AgentB,wf_346,req_5c3a9f7d,AgentB,agent,AgentB,low,093b80bfb1de,093b80bfb1de,2
req_5c3a9f7d_AgentC,wf_346,req_5c3a9f7d,AgentC,agent,AgentC,low,093b80bfb1de,d07b08655a8f,2
req_5c3a9f7d_AgentD,wf_346,req_5c3a9f7d,AgentD,agent,AgentD,low,d07b08655a8f,d07b08655a8f,2
req_5c3a9f7d_AgentE,wf_346,req_5c3a9f7d,AgentE,agent,AgentE,low,d07b08655a8f,d07b08655a8f,2
req_5c3a9f7d_FinalAnswer,wf_346,req_5c3a9f7d,FinalAnswer,final,FinalAnswer,low,d07b08655a8f,d07b08655a8f,2
req_a17ac846_User,wf_347,req_a17ac846,User,user,User,low,7c034e70c3b4,7c034e70c3b4,0
req_a17ac846_PlannerAgent,wf_347,req_a17ac846,PlannerAgent,agent,PlannerAgent,low,7c034e70c3b4,7c034e70c3b4,1
req_a17ac846_AgentA,wf_347,req_a17ac846,AgentA,agent,AgentA,low,7c034e70c3b4,7c034e70c3b4,1
req_a17ac846_AgentB,wf_347,req_a17ac846,AgentB,agent,AgentB,low,7c034e70c3b4,7c034e70c3b4,1
req_a17ac846_AgentC,wf_347,req_a17ac846,AgentC,agent,AgentC,low,7c034e70c3b4,7c034e70c3b4,1
req_a17ac846_AgentD,wf_347,req_a17ac846,AgentD,agent,AgentD,low,7c034e70c3b4,7c034e70c3b4,1
req_a17ac846_AgentE,wf_347,req_a17ac846,AgentE,agent,AgentE,low,7c034e70c3b4,7c034e70c3b4,1
req_a17ac846_FinalAnswer,wf_347,req_a17ac846,FinalAnswer,final,FinalAnswer,low,7c034e70c3b4,7c034e70c3b4,1
req_233a53c5_User,wf_348,req_233a53c5,User,user,User,medium,ab7232a7009e,ab7232a7009e,0
req_233a53c5_PlannerAgent,wf_348,req_233a53c5,PlannerAgent,agent,PlannerAgent,medium,ab7232a7009e,ab7232a7009e,1
req_233a53c5_AgentA,wf_348,req_233a53c5,AgentA,agent,AgentA,medium,ab7232a7009e,ab7232a7009e,1
req_233a53c5_AgentB,wf_348,req_233a53c5,AgentB,agent,AgentB,medium,ab7232a7009e,ab7232a7009e,1
req_233a53c5_AgentC,wf_348,req_233a53c5,AgentC,agent,AgentC,medium,ab7232a7009e,ab7232a7009e,1
req_233a53c5_FinalAnswer,wf_348,req_233a53c5,FinalAnswer,final,FinalAnswer,medium,ab7232a7009e,ab7232a7009e,1
req_7e1e7788_User,wf_349,req_7e1e7788,User,user,User,low,3c072b9c5c28,3c072b9c5c28,0
req_7e1e7788_PlannerAgent,wf_349,req_7e1e7788,PlannerAgent,agent,PlannerAgent,low,3c072b9c5c28,3c072b9c5c28,1
req_7e1e7788_RetrievalAgent,wf_349,req_7e1e7788,RetrievalAgent,agent,RetrievalAgent,low,3c072b9c5c28,3c072b9c5c28,1
req_7e1e7788_ComplianceAgent,wf_349,req_7e1e7788,ComplianceAgent,agent,ComplianceAgent,low,3c072b9c5c28,3c072b9c5c28,1
req_7e1e7788_SummarizerAgent,wf_349,req_7e1e7788,SummarizerAgent,agent,SummarizerAgent,low,3c072b9c5c28,3c072b9c5c28,2
req_7e1e7788_FinalAnswer,wf_349,req_7e1e7788,FinalAnswer,final,FinalAnswer,low,3c072b9c5c28,3c072b9c5c28,1
req_c5f448eb_User,wf_350,req_c5f448eb,User,user,User,high,878d18e94f35,878d18e94f35,0
req_c5f448eb_PlannerAgent,wf_350,req_c5f448eb,PlannerAgent,agent,PlannerAgent,high,878d18e94f35,878d18e94f35,1
req_c5f448eb_RetrievalAgent,wf_350,req_c5f448eb,RetrievalAgent,agent,RetrievalAgent,high,878d18e94f35,878d18e94f35,1
req_c5f448eb_AnalysisAgent,wf_350,req_c5f448eb,AnalysisAgent,agent,AnalysisAgent,high,878d18e94f35,2ca26547d1b5,1
req_c5f448eb_FinalAnswer,wf_350,req_c5f448eb,FinalAnswer,final,FinalAnswer,high,2ca26547d1b5,2ca26547d1b5,1
req_3eceaa85_User,wf_351,req_3eceaa85,User,user,User,low,9c949bfb5eea,9c949bfb5eea,0
req_3eceaa85_PlannerAgent,wf_351,req_3eceaa85,PlannerAgent,agent,PlannerAgent,low,9c949bfb5eea,9c949bfb5eea,2
req_3eceaa85_SearchTool,wf_351,req_3eceaa85,SearchTool,tool,SearchTool,low,9c949bfb5eea,9c949bfb5eea,2
req_3eceaa85_AnalysisAgent,wf_351,req_3eceaa85,AnalysisAgent,agent,AnalysisAgent,low,9c949bfb5eea,9c949bfb5eea,2
req_3eceaa85_DatabaseTool,wf_351,req_3eceaa85,DatabaseTool,tool,DatabaseTool,low,9c949bfb5eea,9c949bfb5eea,2
req_3eceaa85_SummarizerAgent,wf_351,req_3eceaa85,SummarizerAgent,agent,SummarizerAgent,low,9c949bfb5eea,9c949bfb5eea,2
req_3eceaa85_FinalAnswer,wf_351,req_3eceaa85,FinalAnswer,final,FinalAnswer,low,9c949bfb5eea,9c949bfb5eea,2
req_bac74152_User,wf_352,req_bac74152,User,user,User,low,2ca26547d1b5,2ca26547d1b5,0
req_bac74152_PlannerAgent,wf_352,req_bac74152,PlannerAgent,agent,PlannerAgent,low,2ca26547d1b5,2ca26547d1b5,1
req_bac74152_RetrievalAgent,wf_352,req_bac74152,RetrievalAgent,agent,RetrievalAgent,low,2ca26547d1b5,2ca26547d1b5,1
req_bac74152_ComplianceAgent,wf_352,req_bac74152,ComplianceAgent,agent,ComplianceAgent,low,2ca26547d1b5,2ca26547d1b5,1
req_bac74152_SummarizerAgent,wf_352,req_bac74152,SummarizerAgent,agent,SummarizerAgent,low,2ca26547d1b5,2ca26547d1b5,2
