edge_id,workflow_id,request_id,source_node,target_node,trust_boundary,protected_boundary,text_changed_on_edge,edge_risk_level,guardrail_check_count
req_d3ab7444_User_PlannerAgent,wf_342,req_d3ab7444,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_d3ab7444_PlannerAgent_MarketDataTool,wf_342,req_d3ab7444,PlannerAgent,MarketDataTool,AGENT_TO_TOOL,True,False,high,1
req_d3ab7444_PlannerAgent_RiskModelTool,wf_342,req_d3ab7444,PlannerAgent,RiskModelTool,AGENT_TO_TOOL,True,False,high,1
req_d3ab7444_MarketDataTool_AggregatorAgent,wf_342,req_d3ab7444,MarketDataTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,1
req_d3ab7444_RiskModelTool_AggregatorAgent,wf_342,req_d3ab7444,RiskModelTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,1
req_d3ab7444_AggregatorAgent_ComplianceAgent,wf_342,req_d3ab7444,AggregatorAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_d3ab7444_ComplianceAgent_FinalAnswer,wf_342,req_d3ab7444,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_24c205d1_User_PlannerAgent,wf_343,req_24c205d1,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_24c205d1_PlannerAgent_CodeGenTool,wf_343,req_24c205d1,PlannerAgent,CodeGenTool,AGENT_TO_TOOL,True,False,high,2
req_24c205d1_CodeGenTool_ReviewerAgent,wf_343,req_24c205d1,CodeGenTool,ReviewerAgent,TOOL_TO_AGENT,True,False,high,2
req_24c205d1_ReviewerAgent_FinalAnswer,wf_343,req_24c205d1,ReviewerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_c3d1110a_User_PlannerAgent,wf_344,req_c3d1110a,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_c3d1110a_PlannerAgent_TriageAgent,wf_344,req_c3d1110a,PlannerAgent,TriageAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_c3d1110a_TriageAgent_ComplianceAgent,wf_344,req_c3d1110a,TriageAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,True,high,1
req_c3d1110a_ComplianceAgent_FinalAnswer,wf_344,req_c3d1110a,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_d796afdb_User_PlannerAgent,wf_345,req_d796afdb,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_d796afdb_PlannerAgent_AgentA,wf_345,req_d796afdb,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d796afdb_AgentA_AgentB,wf_345,req_d796afdb,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d796afdb_AgentB_AgentC,wf_345,req_d796afdb,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d796afdb_AgentC_AgentD,wf_345,req_d796afdb,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d796afdb_AgentD_AgentE,wf_345,req_d796afdb,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d796afdb_AgentE_FinalAnswer,wf_345,req_d796afdb,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_5c3a9f7d_User_PlannerAgent,wf_346,req_5c3a9f7d,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_5c3a9f7d_PlannerAgent_AgentA,wf_346,req_5c3a9f7d,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_5c3a9f7d_AgentA_AgentB,wf_346,req_5c3a9f7d,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_5c3a9f7d_AgentB_AgentC,wf_346,req_5c3a9f7d,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,True,low,2
req_5c3a9f7d_AgentC_AgentD,wf_346,req_5c3a9f7d,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_5c3a9f7d_AgentD_AgentE,wf_346,req_5c3a9f7d,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_5c3a9f7d_AgentE_FinalAnswer,wf_346,req_5c3a9f7d,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,2
req_a17ac846_User_PlannerAgent,wf_347,req_a17ac846,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_a17ac846_PlannerAgent_AgentA,wf_347,req_a17ac846,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_a17ac846_AgentA_AgentB,wf_347,req_a17ac846,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_a17ac846_AgentB_AgentC,wf_347,req_a17ac846,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_a17ac846_AgentC_AgentD,wf_347,req_a17ac846,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_a17ac846_AgentD_AgentE,wf_347,req_a17ac846,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_a17ac846_AgentE_FinalAnswer,wf_347,req_a17ac846,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_233a53c5_User_PlannerAgent,wf_348,req_233a53c5,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_233a53c5_PlannerAgent_AgentA,wf_348,req_233a53c5,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_233a53c5_AgentA_AgentB,wf_348,req_233a53c5,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_233a53c5_AgentB_AgentC,wf_348,req_233a53c5,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_233a53c5_AgentC_FinalAnswer,wf_348,req_233a53c5,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_7e1e7788_User_PlannerAgent,wf_349,req_7e1e7788,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_7e1e7788_PlannerAgent_RetrievalAgent,wf_349,req_7e1e7788,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7e1e7788_PlannerAgent_ComplianceAgent,wf_349,req_7e1e7788,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7e1e7788_RetrievalAgent_SummarizerAgent,wf_349,req_7e1e7788,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7e1e7788_ComplianceAgent_SummarizerAgent,wf_349,req_7e1e7788,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7e1e7788_SummarizerAgent_FinalAnswer,wf_349,req_7e1e7788,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_c5f448eb_User_PlannerAgent,wf_350,req_c5f448eb,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_c5f448eb_PlannerAgent_RetrievalAgent,wf_350,req_c5f448eb,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_c5f448eb_RetrievalAgent_AnalysisAgent,wf_350,req_c5f448eb,RetrievalAgent,AnalysisAgent,AGENT_TO_AGENT_INTERNAL,False,True,high,1
req_c5f448eb_AnalysisAgent_FinalAnswer,wf_350,req_c5f448eb,AnalysisAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_3eceaa85_User_PlannerAgent,wf_351,req_3eceaa85,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_3eceaa85_PlannerAgent_SearchTool,wf_351,req_3eceaa85,PlannerAgent,SearchTool,AGENT_TO_TOOL,True,False,low,2
req_3eceaa85_SearchTool_AnalysisAgent,wf_351,req_3eceaa85,SearchTool,AnalysisAgent,TOOL_TO_AGENT,True,False,low,2
req_3eceaa85_AnalysisAgent_DatabaseTool,wf_351,req_3eceaa85,AnalysisAgent,DatabaseTool,AGENT_TO_TOOL,True,False,low,2
req_3eceaa85_DatabaseTool_SummarizerAgent,wf_351,req_3eceaa85,DatabaseTool,SummarizerAgent,TOOL_TO_AGENT,True,False,low,2
req_3eceaa85_SummarizerAgent_FinalAnswer,wf_351,req_3eceaa85,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,2
req_bac74152_User_PlannerAgent,wf_352,req_bac74152,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_bac74152_PlannerAgent_RetrievalAgent,wf_352,req_bac74152,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_bac74152_PlannerAgent_ComplianceAgent,wf_352,req_bac74152,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_bac74152_RetrievalAgent_SummarizerAgent,wf_352,req_bac74152,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_bac74152_ComplianceAgent_SummarizerAgent,wf_352,req_bac74152,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_bac74152_SummarizerAgent_FinalAnswer,wf_352,req_bac74152,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_814ad353_User_PlannerAgent,wf_353,req_814ad353,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_814ad353_PlannerAgent_FinanceAgent,wf_353,req_814ad353,PlannerAgent,FinanceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_814ad353_FinanceAgent_PaymentTool,wf_353,req_814ad353,FinanceAgent,PaymentTool,AGENT_TO_TOOL,True,False,high,1
req_814ad353_PaymentTool_SummarizerAgent,wf_353,req_814ad353,PaymentTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,1
req_457dbe9a_User_PlannerAgent,wf_354,req_457dbe9a,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_457dbe9a_PlannerAgent_AgentA,wf_354,req_457dbe9a,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_457dbe9a_AgentA_AgentB,wf_354,req_457dbe9a,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_457dbe9a_AgentB_AgentC,wf_354,req_457dbe9a,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_457dbe9a_AgentC_FinalAnswer,wf_354,req_457dbe9a,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_f53c04a0_User_PlannerAgent,wf_355,req_f53c04a0,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_f53c04a0_PlannerAgent_RetrievalAgent,wf_355,req_f53c04a0,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_f53c04a0_RetrievalAgent_ComplianceAgent,wf_355,req_f53c04a0,RetrievalAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_f53c04a0_ComplianceAgent_FinalAnswer,wf_355,req_f53c04a0,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_2257249c_User_PlannerAgent,wf_356,req_2257249c,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_2257249c_PlannerAgent_MarketDataTool,wf_356,req_2257249c,PlannerAgent,MarketDataTool,AGENT_TO_TOOL,True,False,high,1
req_2257249c_PlannerAgent_RiskModelTool,wf_356,req_2257249c,PlannerAgent,RiskModelTool,AGENT_TO_TOOL,True,False,high,1
req_2257249c_MarketDataTool_AggregatorAgent,wf_356,req_2257249c,MarketDataTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,1
req_2257249c_RiskModelTool_AggregatorAgent,wf_356,req_2257249c,RiskModelTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,1
req_2257249c_AggregatorAgent_ComplianceAgent,wf_356,req_2257249c,AggregatorAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_2257249c_ComplianceAgent_FinalAnswer,wf_356,req_2257249c,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_28d962c7_User_PlannerAgent,wf_357,req_28d962c7,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_28d962c7_PlannerAgent_CodeGenTool,wf_357,req_28d962c7,PlannerAgent,CodeGenTool,AGENT_TO_TOOL,True,False,high,2
req_28d962c7_CodeGenTool_ReviewerAgent,wf_357,req_28d962c7,CodeGenTool,ReviewerAgent,TOOL_TO_AGENT,True,False,high,2
req_28d962c7_ReviewerAgent_FinalAnswer,wf_357,req_28d962c7,ReviewerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_de85df57_User_PlannerAgent,wf_358,req_de85df57,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_de85df57_PlannerAgent_TriageAgent,wf_358,req_de85df57,PlannerAgent,TriageAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_de85df57_TriageAgent_ComplianceAgent,wf_358,req_de85df57,TriageAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_566a455a_User_PlannerAgent,wf_359,req_566a455a,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_566a455a_PlannerAgent_AgentA,wf_359,req_566a455a,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_566a455a_AgentA_AgentB,wf_359,req_566a455a,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_566a455a_AgentB_AgentC,wf_359,req_566a455a,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,True,low,1
req_566a455a_AgentC_AgentD,wf_359,req_566a455a,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_566a455a_AgentD_AgentE,wf_359,req_566a455a,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_566a455a_AgentE_FinalAnswer,wf_359,req_566a455a,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_79e77cd2_User_PlannerAgent,wf_360,req_79e77cd2,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_79e77cd2_PlannerAgent_AgentA,wf_360,req_79e77cd2,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_79e77cd2_AgentA_AgentB,wf_360,req_79e77cd2,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_79e77cd2_AgentB_AgentC,wf_360,req_79e77cd2,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_79e77cd2_AgentC_AgentD,wf_360,req_79e77cd2,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_79e77cd2_AgentD_AgentE,wf_360,req_79e77cd2,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_79e77cd2_AgentE_FinalAnswer,wf_360,req_79e77cd2,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,2
req_12b63d4e_User_PlannerAgent,wf_361,req_12b63d4e,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_12b63d4e_PlannerAgent_AgentA,wf_361,req_12b63d4e,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_12b63d4e_AgentA_AgentB,wf_361,req_12b63d4e,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_12b63d4e_AgentB_AgentC,wf_361,req_12b63d4e,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_12b63d4e_AgentC_AgentD,wf_361,req_12b63d4e,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_12b63d4e_AgentD_AgentE,wf_361,req_12b63d4e,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_12b63d4e_AgentE_FinalAnswer,wf_361,req_12b63d4e,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_b1a7c50f_User_PlannerAgent,wf_362,req_b1a7c50f,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_b1a7c50f_PlannerAgent_AgentA,wf_362,req_b1a7c50f,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_b1a7c50f_AgentA_AgentB,wf_362,req_b1a7c50f,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_b1a7c50f_AgentB_AgentC,wf_362,req_b1a7c50f,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_b1a7c50f_AgentC_FinalAnswer,wf_362,req_b1a7c50f,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_7faf32c5_User_PlannerAgent,wf_363,req_7faf32c5,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_7faf32c5_PlannerAgent_RetrievalAgent,wf_363,req_7faf32c5,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7faf32c5_PlannerAgent_ComplianceAgent,wf_363,req_7faf32c5,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7faf32c5_RetrievalAgent_SummarizerAgent,wf_363,req_7faf32c5,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7faf32c5_ComplianceAgent_SummarizerAgent,wf_363,req_7faf32c5,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7faf32c5_SummarizerAgent_FinalAnswer,wf_363,req_7faf32c5,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_9c756159_User_PlannerAgent,wf_364,req_9c756159,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_9c756159_PlannerAgent_RetrievalAgent,wf_364,req_9c756159,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_9c756159_RetrievalAgent_AnalysisAgent,wf_364,req_9c756159,RetrievalAgent,AnalysisAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_9c756159_AnalysisAgent_FinalAnswer,wf_364,req_9c756159,AnalysisAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,2
req_9caa4a4d_User_PlannerAgent,wf_365,req_9caa4a4d,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_9caa4a4d_PlannerAgent_SearchTool,wf_365,req_9caa4a4d,PlannerAgent,SearchTool,AGENT_TO_TOOL,True,False,high,1
req_9caa4a4d_SearchTool_AnalysisAgent,wf_365,req_9caa4a4d,SearchTool,AnalysisAgent,TOOL_TO_AGENT,True,False,high,1
req_9caa4a4d_AnalysisAgent_DatabaseTool,wf_365,req_9caa4a4d,AnalysisAgent,DatabaseTool,AGENT_TO_TOOL,True,False,high,1
req_9caa4a4d_DatabaseTool_SummarizerAgent,wf_365,req_9caa4a4d,DatabaseTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,1
req_9caa4a4d_SummarizerAgent_FinalAnswer,wf_365,req_9caa4a4d,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_d3fa5aba_User_PlannerAgent,wf_366,req_d3fa5aba,User,PlannerAgent,USER_TO_AGENT,True,False,medium,2
req_d3fa5aba_PlannerAgent_RetrievalAgent,wf_366,req_d3fa5aba,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_d3fa5aba_PlannerAgent_ComplianceAgent,wf_366,req_d3fa5aba,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_d3fa5aba_RetrievalAgent_SummarizerAgent,wf_366,req_d3fa5aba,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_d3fa5aba_ComplianceAgent_SummarizerAgent,wf_366,req_d3fa5aba,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_d3fa5aba_SummarizerAgent_FinalAnswer,wf_366,req_d3fa5aba,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,2
req_ac2434e9_User_PlannerAgent,wf_367,req_ac2434e9,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_ac2434e9_PlannerAgent_FinanceAgent,wf_367,req_ac2434e9,PlannerAgent,FinanceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_ac2434e9_FinanceAgent_PaymentTool,wf_367,req_ac2434e9,FinanceAgent,PaymentTool,AGENT_TO_TOOL,True,False,high,2
req_ac2434e9_PaymentTool_SummarizerAgent,wf_367,req_ac2434e9,PaymentTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,2
req_ac2434e9_SummarizerAgent_FinalAnswer,wf_367,req_ac2434e9,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_0656c049_User_PlannerAgent,wf_368,req_0656c049,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_0656c049_PlannerAgent_AgentA,wf_368,req_0656c049,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_0656c049_AgentA_AgentB,wf_368,req_0656c049,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_0656c049_AgentB_AgentC,wf_368,req_0656c049,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_0656c049_AgentC_FinalAnswer,wf_368,req_0656c049,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_7363924b_User_PlannerAgent,wf_369,req_7363924b,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_7363924b_PlannerAgent_RetrievalAgent,wf_369,req_7363924b,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7363924b_RetrievalAgent_ComplianceAgent,wf_369,req_7363924b,RetrievalAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_01fecbc2_User_PlannerAgent,wf_370,req_01fecbc2,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_01fecbc2_PlannerAgent_MarketDataTool,wf_370,req_01fecbc2,PlannerAgent,MarketDataTool,AGENT_TO_TOOL,True,False,high,1
req_01fecbc2_PlannerAgent_RiskModelTool,wf_370,req_01fecbc2,PlannerAgent,RiskModelTool,AGENT_TO_TOOL,True,False,high,1
req_01fecbc2_MarketDataTool_AggregatorAgent,wf_370,req_01fecbc2,MarketDataTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,1
req_01fecbc2_RiskModelTool_AggregatorAgent,wf_370,req_01fecbc2,RiskModelTool,AggregatorAgent,TOOL_TO_AGENT,True,False,high,1
req_01fecbc2_AggregatorAgent_ComplianceAgent,wf_370,req_01fecbc2,AggregatorAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_01fecbc2_ComplianceAgent_FinalAnswer,wf_370,req_01fecbc2,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_b05a11d2_User_PlannerAgent,wf_371,req_b05a11d2,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_b05a11d2_PlannerAgent_CodeGenTool,wf_371,req_b05a11d2,PlannerAgent,CodeGenTool,AGENT_TO_TOOL,True,False,low,1
req_b05a11d2_CodeGenTool_ReviewerAgent,wf_371,req_b05a11d2,CodeGenTool,ReviewerAgent,TOOL_TO_AGENT,True,False,low,1
req_9062b60a_User_PlannerAgent,wf_372,req_9062b60a,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_9062b60a_PlannerAgent_TriageAgent,wf_372,req_9062b60a,PlannerAgent,TriageAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_9062b60a_TriageAgent_ComplianceAgent,wf_372,req_9062b60a,TriageAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_9062b60a_ComplianceAgent_FinalAnswer,wf_372,req_9062b60a,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_e1faa52f_User_PlannerAgent,wf_373,req_e1faa52f,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_e1faa52f_PlannerAgent_AgentA,wf_373,req_e1faa52f,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e1faa52f_AgentA_AgentB,wf_373,req_e1faa52f,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e1faa52f_AgentB_AgentC,wf_373,req_e1faa52f,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,True,medium,1
req_e1faa52f_AgentC_AgentD,wf_373,req_e1faa52f,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e1faa52f_AgentD_AgentE,wf_373,req_e1faa52f,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e1faa52f_AgentE_FinalAnswer,wf_373,req_e1faa52f,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_6a331f8d_User_PlannerAgent,wf_374,req_6a331f8d,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_6a331f8d_PlannerAgent_AgentA,wf_374,req_6a331f8d,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_6a331f8d_AgentA_AgentB,wf_374,req_6a331f8d,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_6a331f8d_AgentB_AgentC,wf_374,req_6a331f8d,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_6a331f8d_AgentC_AgentD,wf_374,req_6a331f8d,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_6a331f8d_AgentD_AgentE,wf_374,req_6a331f8d,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_6a331f8d_AgentE_FinalAnswer,wf_374,req_6a331f8d,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,2
req_52c7bbe6_User_PlannerAgent,wf_375,req_52c7bbe6,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_52c7bbe6_PlannerAgent_AgentA,wf_375,req_52c7bbe6,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_52c7bbe6_AgentA_AgentB,wf_375,req_52c7bbe6,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_52c7bbe6_AgentB_AgentC,wf_375,req_52c7bbe6,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_52c7bbe6_AgentC_AgentD,wf_375,req_52c7bbe6,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_52c7bbe6_AgentD_AgentE,wf_375,req_52c7bbe6,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_52c7bbe6_AgentE_FinalAnswer,wf_375,req_52c7bbe6,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_66eedbbf_User_PlannerAgent,wf_376,req_66eedbbf,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
