workflow_id,request_id,step_id,node_id,source_node,target_node,node_type,step_type,agent_name,guardrail_type,policy_id,text_hash,input_text_hash,output_text_hash,text_changed,trust_boundary,risk_level,edge_risk_level,guardrail_result,severity,confidence,latency_ms,estimated_cost_usd,timestamp,workflow_template,behavior_pattern
wf_300,req_d0064fa0,5,req_d0064fa0_AggregatorAgent,RiskModelTool,AggregatorAgent,agent,agent,AggregatorAgent,GROUNDING_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,TOOL_TO_AGENT,high,high,PASS,low,0.798,387.75,0.000389,2025-01-02T20:00:04.317120,financial_advisory,high_risk_duplicate
wf_300,req_d0064fa0,6,req_d0064fa0_ComplianceAgent,AggregatorAgent,ComplianceAgent,agent,agent,ComplianceAgent,GROUNDING_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.753,403.2,0.000423,2025-01-02T20:00:05.480370,financial_advisory,high_risk_duplicate
wf_300,req_d0064fa0,7,req_d0064fa0_FinalAnswer,ComplianceAgent,FinalAnswer,final,final,FinalAnswer,GROUNDING_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.723,426.44,0.000443,2025-01-02T20:00:06.689970,financial_advisory,high_risk_duplicate
wf_301,req_3a1664fd,1,req_3a1664fd_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,GROUNDING_CHECK,policy_v3,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,USER_TO_AGENT,high,high,PASS,low,0.948,332.57,0.000429,2025-01-02T20:07:00,code_generation,high_risk_duplicate
wf_301,req_3a1664fd,2,req_3a1664fd_CodeGenTool,PlannerAgent,CodeGenTool,tool,tool,CodeGenTool,GROUNDING_CHECK,policy_v3,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_TOOL,high,high,PASS,low,0.837,405.15,0.0004,2025-01-02T20:07:00.997710,code_generation,high_risk_duplicate
wf_301,req_3a1664fd,3,req_3a1664fd_ReviewerAgent,CodeGenTool,ReviewerAgent,agent,agent,ReviewerAgent,GROUNDING_CHECK,policy_v3,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,TOOL_TO_AGENT,high,high,PASS,low,0.926,337.22,0.000419,2025-01-02T20:07:02.213160,code_generation,high_risk_duplicate
wf_301,req_3a1664fd,4,req_3a1664fd_FinalAnswer,ReviewerAgent,FinalAnswer,final,final,FinalAnswer,GROUNDING_CHECK,policy_v3,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.964,393.57,0.000387,2025-01-02T20:07:03.224820,code_generation,high_risk_duplicate
wf_302,req_c0b12eb7,1,req_c0b12eb7_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,USER_TO_AGENT,high,high,PASS,low,0.874,301.41,0.000293,2025-01-02T20:14:00,healthcare_triage,missing_final_boundary
wf_302,req_c0b12eb7,2,req_c0b12eb7_TriageAgent,PlannerAgent,TriageAgent,agent,agent,TriageAgent,PROMPT_ATTACK_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.705,238.1,0.000277,2025-01-02T20:14:00.904230,healthcare_triage,missing_final_boundary
wf_302,req_c0b12eb7,3,req_c0b12eb7_ComplianceAgent,TriageAgent,ComplianceAgent,agent,agent,ComplianceAgent,PROMPT_ATTACK_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.906,286.93,0.000309,2025-01-02T20:14:01.618530,healthcare_triage,missing_final_boundary
wf_302,req_c0b12eb7,4,req_c0b12eb7_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,USER_TO_AGENT,high,high,PASS,low,0.795,162.91,0.00033,2025-01-02T20:14:02.479320,healthcare_triage,missing_final_boundary
wf_302,req_c0b12eb7,5,req_c0b12eb7_TriageAgent,PlannerAgent,TriageAgent,agent,agent,TriageAgent,TOXICITY_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.799,160.14,0.0003,2025-01-02T20:14:02.968050,healthcare_triage,missing_final_boundary
wf_302,req_c0b12eb7,6,req_c0b12eb7_ComplianceAgent,TriageAgent,ComplianceAgent,agent,agent,ComplianceAgent,TOXICITY_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.915,151.35,0.000316,2025-01-02T20:14:03.448470,healthcare_triage,missing_final_boundary
wf_303,req_b6820029,1,req_b6820029_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,USER_TO_AGENT,low,low,PASS,low,0.8,121.29,5.5e-05,2025-01-02T20:21:00,long_chain,warn_block_conflict
wf_303,req_b6820029,2,req_b6820029_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.785,126.9,5.2e-05,2025-01-02T20:21:00.363870,long_chain,warn_block_conflict
wf_303,req_b6820029,3,req_b6820029_AgentB,AgentA,AgentB,agent,agent,AgentB,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.881,119.17,4.9e-05,2025-01-02T20:21:00.744570,long_chain,warn_block_conflict
wf_303,req_b6820029,4,req_b6820029_AgentC,AgentB,AgentC,agent,agent,AgentC,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,high,0.989,111.72,5.5e-05,2025-01-02T20:21:01.102080,long_chain,warn_block_conflict
wf_303,req_b6820029,5,req_b6820029_AgentD,AgentC,AgentD,agent,agent,AgentD,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,low,0.842,158.4,4.6e-05,2025-01-02T20:21:01.437240,long_chain,warn_block_conflict
wf_303,req_b6820029,6,req_b6820029_AgentE,AgentD,AgentE,agent,agent,AgentE,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,low,0.946,121.85,5.5e-05,2025-01-02T20:21:01.912440,long_chain,warn_block_conflict
wf_303,req_b6820029,7,req_b6820029_FinalAnswer,AgentE,FinalAnswer,final,final,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_FINAL_RESPONSE,low,low,BLOCK,low,0.752,150.93,5.2e-05,2025-01-02T20:21:02.277990,long_chain,warn_block_conflict
wf_304,req_3c8193a9,1,req_3c8193a9_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,USER_TO_AGENT,low,low,PASS,low,0.883,133.88,0.000233,2025-01-02T20:28:00,long_chain,missing_final_boundary
wf_304,req_3c8193a9,2,req_3c8193a9_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,TOXICITY_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.885,126.11,0.000226,2025-01-02T20:28:00.401640,long_chain,missing_final_boundary
wf_304,req_3c8193a9,3,req_3c8193a9_AgentB,AgentA,AgentB,agent,agent,AgentB,TOXICITY_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.817,138.33,0.000215,2025-01-02T20:28:00.779970,long_chain,missing_final_boundary
wf_304,req_3c8193a9,4,req_3c8193a9_AgentC,AgentB,AgentC,agent,agent,AgentC,TOXICITY_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,WARN,low,0.723,110.53,0.000215,2025-01-02T20:28:01.194960,long_chain,missing_final_boundary
wf_304,req_3c8193a9,5,req_3c8193a9_AgentD,AgentC,AgentD,agent,agent,AgentD,TOXICITY_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,WARN,low,0.797,110.27,0.000243,2025-01-02T20:28:01.526550,long_chain,missing_final_boundary
wf_304,req_3c8193a9,6,req_3c8193a9_AgentE,AgentD,AgentE,agent,agent,AgentE,TOXICITY_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.889,121.69,0.000231,2025-01-02T20:28:01.857360,long_chain,missing_final_boundary
wf_304,req_3c8193a9,7,req_3c8193a9_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,GROUNDING_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,USER_TO_AGENT,low,low,PASS,low,0.74,285.47,0.00033,2025-01-02T20:28:02.222430,long_chain,missing_final_boundary
wf_304,req_3c8193a9,8,req_3c8193a9_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,GROUNDING_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.912,319.33,0.00029,2025-01-02T20:28:03.078840,long_chain,missing_final_boundary
wf_304,req_3c8193a9,9,req_3c8193a9_AgentB,AgentA,AgentB,agent,agent,AgentB,GROUNDING_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.865,270.08,0.000275,2025-01-02T20:28:04.036830,long_chain,missing_final_boundary
wf_304,req_3c8193a9,10,req_3c8193a9_AgentC,AgentB,AgentC,agent,agent,AgentC,GROUNDING_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.915,312.89,0.000309,2025-01-02T20:28:04.847070,long_chain,missing_final_boundary
wf_304,req_3c8193a9,11,req_3c8193a9_AgentD,AgentC,AgentD,agent,agent,AgentD,GROUNDING_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.95,309.43,0.00028,2025-01-02T20:28:05.785740,long_chain,missing_final_boundary
wf_304,req_3c8193a9,12,req_3c8193a9_AgentE,AgentD,AgentE,agent,agent,AgentE,GROUNDING_CHECK,policy_v1,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.954,239.22,0.000326,2025-01-02T20:28:06.714030,long_chain,missing_final_boundary
wf_305,req_4b957684,1,req_4b957684_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v2,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,USER_TO_AGENT,low,low,PASS,low,0.833,202.22,0.000222,2025-01-02T20:35:00,long_chain,malformed
wf_305,req_4b957684,2,req_4b957684_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,PROMPT_ATTACK_CHECK,policy_v2,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.751,186.22,0.000231,2025-01-02T20:35:00.606660,long_chain,malformed
wf_305,req_4b957684,3,req_4b957684_AgentB,AgentA,AgentB,agent,agent,AgentB,PROMPT_ATTACK_CHECK,policy_v2,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.943,215.79,0.000243,2025-01-02T20:35:01.165320,long_chain,malformed
wf_305,req_4b957684,4,req_4b957684_AgentC,AgentB,AgentC,agent,agent,AgentC,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.979,153.5,0.000204,2025-01-02T20:35:01.812690,long_chain,malformed
wf_305,req_4b957684,5,req_4b957684_AgentD,AgentC,AgentD,agent,agent,AgentD,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.951,224.68,0.000241,2025-01-02T20:35:02.273190,long_chain,malformed
wf_305,req_4b957684,6,req_4b957684_AgentE,AgentD,AgentE,agent,agent,AgentE,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.821,171.72,0.000235,2025-01-02T20:35:02.947230,long_chain,malformed
wf_306,req_aaa64434,1,req_aaa64434_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PII_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,USER_TO_AGENT,medium,medium,PASS,low,0.911,122.35,5.6e-05,2025-01-02T20:42:00,repeated_handoff,normal_duplicate
wf_306,req_aaa64434,2,req_aaa64434_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,PII_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,medium,medium,PASS,low,0.923,125.91,6e-05,2025-01-02T20:42:00.367050,repeated_handoff,normal_duplicate
wf_306,req_aaa64434,3,req_aaa64434_AgentB,AgentA,AgentB,agent,agent,AgentB,PII_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,medium,medium,PASS,low,0.888,129.21,5.3e-05,2025-01-02T20:42:00.744780,repeated_handoff,normal_duplicate
wf_306,req_aaa64434,4,req_aaa64434_AgentC,AgentB,AgentC,agent,agent,AgentC,PII_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,medium,medium,PASS,low,0.776,149.28,6e-05,2025-01-02T20:42:01.132410,repeated_handoff,normal_duplicate
wf_306,req_aaa64434,5,req_aaa64434_FinalAnswer,AgentC,FinalAnswer,final,final,FinalAnswer,PII_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_FINAL_RESPONSE,medium,medium,PASS,low,0.749,128.42,5.6e-05,2025-01-02T20:42:01.580250,repeated_handoff,normal_duplicate
wf_306,req_aaa64434,6,req_aaa64434_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,USER_TO_AGENT,medium,medium,WARN,medium,0.474,132.88,5.9e-05,2025-01-02T20:42:01.965510,repeated_handoff,normal_duplicate
wf_306,req_aaa64434,7,req_aaa64434_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,SENSITIVE_INFO_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,medium,medium,WARN,low,0.961,141.71,5.5e-05,2025-01-02T20:42:02.364150,repeated_handoff,normal_duplicate
wf_306,req_aaa64434,8,req_aaa64434_AgentB,AgentA,AgentB,agent,agent,AgentB,SENSITIVE_INFO_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,medium,medium,PASS,low,0.829,168.91,5.8e-05,2025-01-02T20:42:02.789280,repeated_handoff,normal_duplicate
wf_306,req_aaa64434,9,req_aaa64434_AgentC,AgentB,AgentC,agent,agent,AgentC,SENSITIVE_INFO_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,medium,medium,PASS,low,0.921,135.93,5.5e-05,2025-01-02T20:42:03.296010,repeated_handoff,normal_duplicate
wf_306,req_aaa64434,10,req_aaa64434_FinalAnswer,AgentC,FinalAnswer,final,final,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_FINAL_RESPONSE,medium,medium,PASS,low,0.808,148.77,5.5e-05,2025-01-02T20:42:03.703800,repeated_handoff,normal_duplicate
wf_307,req_9ca3c773,1,req_9ca3c773_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v3,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,USER_TO_AGENT,low,low,PASS,low,0.745,152.37,4.6e-05,2025-01-02T20:49:00,multi_branch,malformed
wf_307,req_9ca3c773,2,req_9ca3c773_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,SENSITIVE_INFO_CHECK,policy_v3,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.949,123.88,4.7e-05,2025-01-02T20:49:00.457110,multi_branch,malformed
wf_307,req_9ca3c773,3,req_9ca3c773_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v3,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.869,118.21,4.5e-05,2025-01-02T20:49:00.828750,multi_branch,malformed
wf_307,req_9ca3c773,4,req_9ca3c773_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v2,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.916,162.3,4.9e-05,2025-01-02T20:49:01.183380,multi_branch,malformed
wf_307,req_9ca3c773,5,req_9ca3c773_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v2,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.749,128.4,4.7e-05,2025-01-02T20:49:01.670280,multi_branch,malformed
wf_308,req_37f954af,1,req_37f954af_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,USER_TO_AGENT,high,high,WARN,medium,0.627,210.3,6.7e-05,2025-01-02T20:56:00,linear,high_risk_duplicate
wf_308,req_37f954af,2,req_37f954af_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.81,153.72,6.4e-05,2025-01-02T20:56:00.630900,linear,high_risk_duplicate
wf_308,req_37f954af,3,req_37f954af_AnalysisAgent,RetrievalAgent,AnalysisAgent,agent,agent,AnalysisAgent,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.744,191.9,7.1e-05,2025-01-02T20:56:01.092060,linear,high_risk_duplicate
wf_308,req_37f954af,4,req_37f954af_FinalAnswer,AnalysisAgent,FinalAnswer,final,final,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.757,184.19,6.8e-05,2025-01-02T20:56:01.667760,linear,high_risk_duplicate
wf_309,req_907a4c74,1,req_907a4c74_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,USER_TO_AGENT,low,low,PASS,low,0.71,198.1,0.000245,2025-01-02T21:03:00,tool_heavy,warn_block_conflict
wf_309,req_907a4c74,2,req_907a4c74_SearchTool,PlannerAgent,SearchTool,tool,tool,SearchTool,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_TOOL,low,low,PASS,low,0.779,222.24,0.000241,2025-01-02T21:03:00.594300,tool_heavy,warn_block_conflict
wf_309,req_907a4c74,3,req_907a4c74_AnalysisAgent,SearchTool,AnalysisAgent,agent,agent,AnalysisAgent,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,TOOL_TO_AGENT,low,low,PASS,low,0.723,210.45,0.000223,2025-01-02T21:03:01.261020,tool_heavy,warn_block_conflict
wf_309,req_907a4c74,4,req_907a4c74_DatabaseTool,AnalysisAgent,DatabaseTool,tool,tool,DatabaseTool,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_TOOL,low,low,WARN,low,0.49,206.24,0.000234,2025-01-02T21:03:01.892370,tool_heavy,warn_block_conflict
wf_309,req_907a4c74,5,req_907a4c74_SummarizerAgent,DatabaseTool,SummarizerAgent,agent,agent,SummarizerAgent,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,TOOL_TO_AGENT,low,low,PASS,low,0.771,185.84,0.000204,2025-01-02T21:03:02.511090,tool_heavy,warn_block_conflict
wf_309,req_907a4c74,6,req_907a4c74_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v3,878d18e94f35,878d18e94f35,878d18e94f35,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.86,159.58,0.000211,2025-01-02T21:03:03.068610,tool_heavy,warn_block_conflict
wf_310,req_2434f796,1,req_2434f796_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,USER_TO_AGENT,high,high,PASS,low,0.771,187.06,0.000302,2025-01-02T21:10:00,multi_branch,high_risk_duplicate
wf_310,req_2434f796,2,req_2434f796_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,TOXICITY_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.956,141.01,0.000321,2025-01-02T21:10:00.561180,multi_branch,high_risk_duplicate
wf_310,req_2434f796,3,req_2434f796_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,TOXICITY_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.839,166.33,0.000302,2025-01-02T21:10:00.984210,multi_branch,high_risk_duplicate
wf_310,req_2434f796,4,req_2434f796_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,TOXICITY_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.871,176.47,0.000292,2025-01-02T21:10:01.483200,multi_branch,high_risk_duplicate
wf_310,req_2434f796,5,req_2434f796_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,TOXICITY_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.825,196.34,0.000317,2025-01-02T21:10:02.012610,multi_branch,high_risk_duplicate
wf_310,req_2434f796,6,req_2434f796_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,TOXICITY_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.886,175.86,0.000312,2025-01-02T21:10:02.601630,multi_branch,high_risk_duplicate
wf_310,req_2434f796,7,req_2434f796_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PII_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,USER_TO_AGENT,high,high,WARN,low,0.488,150.41,6.4e-05,2025-01-02T21:10:03.129210,multi_branch,high_risk_duplicate
wf_310,req_2434f796,8,req_2434f796_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,PII_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_AGENT_INTERNAL,high,high,WARN,low,0.795,143.08,6.9e-05,2025-01-02T21:10:03.580440,multi_branch,high_risk_duplicate
wf_310,req_2434f796,9,req_2434f796_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,PII_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_AGENT_INTERNAL,high,high,WARN,low,0.854,166.49,6.8e-05,2025-01-02T21:10:04.009680,multi_branch,high_risk_duplicate
wf_310,req_2434f796,10,req_2434f796_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,PII_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.732,137.05,6.1e-05,2025-01-02T21:10:04.509150,multi_branch,high_risk_duplicate
wf_310,req_2434f796,11,req_2434f796_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,PII_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_AGENT_INTERNAL,high,high,WARN,medium,0.574,136.85,7.1e-05,2025-01-02T21:10:04.920300,multi_branch,high_risk_duplicate
wf_310,req_2434f796,12,req_2434f796_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,PII_CHECK,policy_v1,2ca26547d1b5,2ca26547d1b5,2ca26547d1b5,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.727,146.57,7e-05,2025-01-02T21:10:05.330850,multi_branch,high_risk_duplicate
wf_311,req_46af25ce,1,req_46af25ce_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,USER_TO_AGENT,high,high,PASS,low,0.789,281.05,0.000302,2025-01-02T21:17:00,high_risk_finance,high_risk_duplicate
wf_311,req_46af25ce,2,req_46af25ce_FinanceAgent,PlannerAgent,FinanceAgent,agent,agent,FinanceAgent,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,high,high,PASS,low,0.969,226.99,0.000314,2025-01-02T21:17:00.843150,high_risk_finance,high_risk_duplicate
wf_311,req_46af25ce,3,req_46af25ce_PaymentTool,FinanceAgent,PaymentTool,tool,tool,PaymentTool,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_TOOL,high,high,PASS,low,0.756,245.06,0.000284,2025-01-02T21:17:01.524120,high_risk_finance,high_risk_duplicate
